Rooms,Bathroom,Car,Landsize,Lattitude,Longtitude
3,2.0,2.0,450.0,-37.707029999999996,144.89501
3,1.0,1.0,836.0,-37.8003,144.8097
2,1.0,2.0,220.0,-37.8533,145.01
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.0,1.0,593.598993361392,-37.82127,145.02238
4,2.0,2.0,690.0,-37.86376,144.67717
4,2.0,2.0,576.0,-37.6682,145.0515
4,2.0,2.0,365.0,-37.72971,144.82654
3,1.0,2.0,593.598993361392,-37.67558,144.87311
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,4.0,593.598993361392,-37.78929,144.81413999999998
4,2.0,4.0,490.0,-37.74125,145.02031000000002
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.0,1.0,216.0,-37.73803,144.95423
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,2.0,375.0,-37.6734,145.0695
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,0.0,220.0,-37.7659,144.9494
3,1.0,0.0,241.0,-37.8101,144.8977
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.0,1.0,593.598993361392,-37.75788,144.95935
4,1.0,1.0,536.0,-37.7555,144.9658
3,1.0,0.0,593.598993361392,-37.683209999999995,144.55758
3,1.0,3.0,716.0,-37.77917,144.81407
4,2.0,2.0,593.598993361392,-37.7888,144.9864
3,1.0,2.0,4096.0,-37.8021,144.9075
4,2.0,4.0,752.0,-37.95218,145.21702
3,1.0,3.0,593.598993361392,-37.98895,145.17117
4,2.0,3.0,777.0,-37.698370000000004,145.08992
3,1.0,2.0,531.0,-37.75721,144.77581
3,2.0,1.0,544.0,-37.94311,145.01272
4,1.0,4.0,590.0,-37.707159999999995,144.93743999999998
3,2.0,2.0,672.0,-37.9297,145.0005
2,1.0,1.0,722.0,-37.8794,144.9947
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
5,4.0,2.0,830.0,-37.8563,145.072
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.8594,144.9808
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,2.0,593.598993361392,-38.0714,145.34399
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,400.0,-37.621140000000004,144.99715
3,1.0,1.0,592.0,-38.0005,145.2027
3,2.0,4.0,614.0,-37.64035,145.05624
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
5,2.0,2.0,749.0,-37.8007,145.0339
4,2.0,3.0,668.0,-37.7779,145.0827
3,1.0,2.0,698.0,-37.8982,145.0806
3,2.0,1.0,593.598993361392,-37.718720000000005,144.9156
4,3.0,2.0,848.0,-37.81462,145.08776
2,1.0,0.0,585.0,-37.7304,144.8
3,1.0,1.0,230.0,-37.788000000000004,144.9967
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,4.0,1042.0,-38.03147,145.31126
3,1.0,1.0,325.0,-37.8027,145.15393
3,1.0,3.0,775.0,-37.9748,145.15213
3,1.0,2.0,739.0,-37.927690000000005,145.16792
3,2.0,2.0,316.0,-37.76048,144.78847
3,2.0,2.0,593.598993361392,-37.748740000000005,144.76729
3,2.0,2.0,407.0,-38.06257,145.1226
4,3.0,2.0,503.0,-37.69858,144.89547
6,3.0,2.0,845.0,-37.80708,145.09698999999998
3,1.0,2.0,409.0,-37.76406,144.86071
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,2.0,587.0,-37.726279999999996,144.96764
3,2.0,2.0,211.0,-37.734,144.9145
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,4.0,634.0,-37.6584,145.09
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,5.0,726.0,-37.8132,145.14251000000002
3,2.0,1.0,448.0,-37.8228,144.8799
4,2.0,2.0,647.0,-37.883309999999994,145.06464
3,2.0,1.0,539.0,-37.98086,145.11993
4,1.0,2.0,593.598993361392,-37.85556,145.12966
3,1.0,2.0,649.0,-37.59189,144.9215
3,1.0,1.0,456.0,-37.7038,145.0281
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
1,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,647.0,-37.7327,145.0701
3,2.0,2.0,593.598993361392,-37.971070000000005,145.05803999999998
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,2.0,835.0,-37.945040000000006,145.01256999999998
3,2.0,2.0,327.0,-37.9195,145.0555
4,2.0,2.0,658.0,-37.8959,145.15495
4,3.0,3.0,788.0,-37.8215,145.0731
4,3.0,2.0,339.0,-37.8984,145.0322
4,2.0,2.0,654.0,-37.8372,145.0453
4,2.0,2.0,690.0,-37.97961,145.0678
3,1.0,3.0,693.0,-37.594,144.9292
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,1.0,308.0,-37.8071,144.8843
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.0,1.0,593.598993361392,-37.82613,145.02691000000002
3,1.0,4.0,593.598993361392,-37.8208,144.9949
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,2.0,330.0,-37.85017,145.02066000000002
4,2.0,2.0,501.0,-37.79591,144.87595
3,1.0,1.0,440.0,-37.74542,144.91824
4,2.0,2.0,655.0,-37.782,145.1194
4,2.0,2.0,650.0,-37.733270000000005,144.87482
4,2.0,1.0,430.0,-37.7185,144.9754
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
5,3.0,2.0,593.598993361392,-37.9023,145.0179
3,2.0,2.0,593.598993361392,-37.58096,144.90948
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,3.0,593.598993361392,-37.81609,144.87282
2,1.0,1.0,497.0,-37.7585,145.0226
3,2.0,2.0,530.0,-37.877340000000004,144.75503999999998
3,2.0,2.0,547.0,-37.9271,145.0034
3,2.0,2.0,326.0,-37.9189,145.0283
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,639.0,-37.7471,144.9157
4,1.0,3.0,593.598993361392,-37.74622,145.07473000000002
5,3.0,2.0,433.0,-37.8819,144.9934
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,2.0,222.0,-37.7688,144.9291
5,3.0,2.0,646.0,-37.7625,144.9074
3,2.0,1.0,301.0,-37.8103,144.8846
3,1.0,2.0,593.598993361392,-37.825540000000004,145.1693
3,2.0,2.0,889.0,-37.7033,145.0024
3,1.0,2.0,596.0,-37.66533,144.93714
3,1.0,2.0,658.0,-37.75287,145.05546999999999
2,1.0,1.0,214.0,-37.7462,145.0044
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,512.0,-37.8681,145.0385
4,3.0,2.0,650.0,-37.7796,144.935
4,2.0,2.0,448.0,-37.8914,144.72014
3,2.0,1.0,358.0,-37.8965,145.0269
4,2.0,3.0,729.0,-37.8233,145.1267
5,2.0,2.0,683.0,-37.9055,145.0691
3,1.0,1.0,383.0,-37.8155,145.0385
5,2.0,5.0,694.0,-37.7819,144.8901
3,3.0,3.0,593.598993361392,-37.84268,145.00869
4,3.0,2.0,324.0,-37.8622,144.8884
4,1.0,2.0,495.0,-37.8613,145.0264
4,2.0,2.0,832.0,-37.8359,145.1095
3,1.0,2.0,314.0,-37.9058,145.0288
3,2.0,2.0,593.598993361392,-37.80553,144.95698000000002
4,2.0,2.0,593.598993361392,-37.909079999999996,145.01023999999998
4,2.0,2.0,664.0,-37.9302,145.24241
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.67516,145.01235
3,2.0,0.0,755.0,-37.74522,144.91499
3,1.0,2.0,691.0,-37.908229999999996,145.16173
4,2.0,3.0,926.0,-37.82825,145.15816
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,1.0,738.0,-37.7109,144.9654
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,2.0,532.0,-37.696690000000004,145.04515
4,3.0,3.0,335.0,-37.832879999999996,144.87211000000002
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,1.0,600.0,-37.9581,145.1341
6,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,1.0,250.0,-37.7905,144.8762
2,1.0,2.0,480.0,-37.8358,144.8803
3,1.0,2.0,590.0,-37.91727,145.08548000000002
3,2.0,2.0,652.0,-37.59357,144.93504
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,2.0,593.598993361392,-37.94308,145.04093999999998
4,1.0,2.0,878.0,-37.82362,145.26315
4,3.0,2.0,836.0,-37.7379,144.9903
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,593.598993361392,-37.79102,145.112
4,1.0,1.0,856.0,-37.7432,144.9481
3,2.0,2.0,666.0,-37.68381,144.73331000000002
4,2.0,2.0,702.0,-37.88143,145.12731000000002
3,2.0,0.0,703.0,-37.74653,145.09036
3,2.0,1.0,359.0,-37.8965,145.0022
3,2.0,1.0,593.598993361392,-37.86567,144.65925
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,1.0,2.0,700.0,-37.8524,145.0567
3,1.0,2.0,648.0,-37.73658,145.05341
4,2.0,2.0,720.0,-37.7967,145.0836
4,3.0,2.0,593.598993361392,-37.905120000000004,145.12725
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,4.0,2.0,708.0,-37.8646,145.0673
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,1.0,593.598993361392,-37.7051,145.0906
2,1.0,1.0,593.598993361392,-37.7769,145.0567
2,1.0,1.0,593.598993361392,-37.775929999999995,145.0142
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,1.0,324.0,-37.86569,144.97919
3,1.0,1.7288453442535114,680.0,-37.82077,145.20391
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
5,2.0,2.0,757.0,-37.77536,145.13163
5,3.0,2.0,709.0,-37.8529,145.0806
3,2.0,3.0,593.598993361392,-37.77001,145.00558999999998
4,2.0,2.0,550.0,-38.08981,145.17353
3,2.0,2.0,650.0,-37.7903,145.0932
4,2.0,2.0,582.0,-37.80505,145.14919
4,3.0,2.0,1723.0,-37.865,145.0681
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.79105,144.86706999999998
3,1.0,3.0,802.0,-37.85902,145.07505
3,1.0,1.0,629.0,-37.67197,144.91896
2,1.0,1.0,292.0,-37.89431,145.05902
3,2.0,3.0,594.0,-37.91166,145.02265
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
1,1.0,1.0,3512.0,-37.8183,144.9979
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,4.0,759.0,-37.7951,144.8213
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.0,1.7288453442535114,593.598993361392,-37.78253,145.01006
3,1.0,1.0,464.0,-37.937529999999995,145.0102
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.0,1.0,593.598993361392,-37.77882,144.99206999999998
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,2.0,665.0,-37.7714,145.0455
3,2.0,2.0,794.0,-37.97237,145.18944
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,2.0,516.0,-38.05625,145.33433
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,1.0,1.0,744.0,-37.85652,145.2758
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.0,0.0,1328.0,-37.773,144.9568
3,1.0,4.0,754.0,-37.56958,144.72001
3,2.0,2.0,245.0,-37.62191,144.92158
3,1.0,0.0,984.0,-37.87376,145.15238
3,2.0,1.0,8680.0,-37.8016,144.9082
4,1.0,3.0,746.0,-37.7161,144.931
3,2.0,2.0,669.0,-37.83178,145.13853
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,3.0,2.0,610.0,-37.7662,145.04
4,2.0,2.0,593.598993361392,-37.77935,145.32013999999998
1,1.0,0.0,1018.0,-37.8686,144.9812
3,1.0,1.0,430.0,-37.74962,145.04658
3,1.0,1.0,595.0,-37.66648,144.93399
2,1.0,1.0,402.0,-37.8967,145.0313
3,1.0,2.0,669.0,-37.70834,145.05424
4,3.0,2.0,345.0,-37.75521,145.12176000000002
5,2.0,2.0,814.0,-37.8356,145.0582
5,2.0,3.0,593.598993361392,-37.8957,145.05317
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,593.598993361392,-37.8101,145.20495
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,1.0,642.0,-37.729659999999996,145.08211
3,0.0,0.0,818.0,-37.7939,145.0866
3,2.0,1.0,650.0,-37.8098,144.9448
3,1.0,2.0,360.0,-37.8636,145.0301
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,2.0,315.0,-38.0551,145.14395
3,1.0,4.0,584.0,-37.71205,144.56388
3,1.0,1.0,593.598993361392,-37.92528,145.03345
3,3.0,2.0,645.0,-37.8471,145.0985
5,3.0,4.0,670.0,-37.9427,145.0085
3,2.0,2.0,277.0,-37.9708,145.07628
3,1.0,1.0,241.0,-37.84479,144.94429
4,2.0,2.0,833.0,-37.92868,145.0314
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,1.7288453442535114,593.598993361392,-37.810340000000004,144.94603999999998
2,1.0,1.7288453442535114,840.0,-37.82141,145.22352
4,2.0,1.0,576.0,-37.9152,145.0244
3,1.0,1.0,318.0,-37.8931,145.0004
3,2.0,1.0,485.0,-37.78703,144.84569
3,1.0,1.0,527.0,-37.7359,144.9502
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,832.0,-37.77086,145.30497
3,1.0,0.0,730.0,-37.88919,145.21629
3,1.0,1.0,667.0,-37.8155,145.1882
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
5,2.0,2.0,543.0,-37.83145,145.22826
2,1.0,1.0,730.0,-37.85563,145.04369
4,2.0,1.0,593.598993361392,-37.76351,145.08643
4,2.0,2.0,1003.0,-37.8243,145.0655
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,721.0,-37.9641,145.06547
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,618.0,-37.67913,145.0494
1,1.0,1.0,3878.0,-37.8255,144.9665
3,1.0,1.0,470.0,-37.7315,144.9399
2,1.0,1.0,346.0,-37.70042,145.13433
3,1.0,1.0,593.598993361392,-37.68316,145.00645
4,3.0,2.0,312.0,-37.9295,145.0144
4,2.0,3.0,593.598993361392,-37.68606,145.092
3,1.0,1.0,593.598993361392,-37.9041,145.0716
4,3.0,2.0,1633.0,-37.813,145.25542
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,2.0,349.0,-37.8072,144.9814
3,1.0,3.0,503.0,-37.739000000000004,145.0238
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,1.0,620.0,-37.69885,144.93634
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,564.0,-37.7482,144.74472
4,2.0,3.0,438.0,-37.8791,144.9859
4,2.0,2.0,363.0,-37.92967,145.04474
4,3.0,2.0,495.0,-37.86567,145.03433
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,576.0,-38.00293,145.16465
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,4.0,625.0,-37.69912,144.90996
4,2.0,2.0,944.0,-37.56398,144.71407
5,3.0,2.0,900.0,-37.7868,145.0677
3,1.0,2.0,704.0,-37.6845,144.90761
3,2.0,1.0,260.0,-37.8499,145.0414
3,2.0,2.0,304.0,-37.93869,145.13717
4,2.0,4.0,621.0,-37.73543,145.07003999999998
4,2.0,2.0,593.598993361392,-37.69338,145.11022
3,1.0,1.0,694.0,-37.6977,144.9116
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.0,1.0,593.598993361392,-37.8808,144.98742
3,1.0,2.0,618.0,-37.8991,145.0686
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,2.0,789.0,-37.7127,145.13797
4,2.0,2.0,516.0,-37.77812,145.01137
4,2.0,2.0,593.598993361392,-37.62235,145.01864
3,2.0,2.0,225.0,-37.8319,144.8716
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,1.0,1096.0,-37.81207,145.0371
3,1.0,3.0,591.0,-37.7619,144.9419
3,1.0,2.0,465.0,-37.7549,144.8304
4,2.0,0.0,243.0,-37.76699,144.96641
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.0,1.0,593.598993361392,-37.82639,145.09009
3,1.0,2.0,560.0,-37.8347,145.1044
2,1.0,1.0,1583.0,-37.81857,145.01703999999998
4,2.0,2.0,725.0,-37.89011,144.73918999999998
5,3.0,2.0,593.598993361392,-37.92899,145.08346
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,4.0,593.598993361392,-37.92544,144.99681
2,1.0,2.0,311.0,-37.84474,145.00736
5,3.0,2.0,422.0,-37.57052,144.91898999999998
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,593.598993361392,-37.892920000000004,145.15165
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,715.0,-37.7943,145.083
3,2.0,2.0,305.0,-37.7284,144.8874
3,1.0,1.0,284.0,-37.81335,144.89471
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.0,0.0,284.0,-37.812020000000004,145.04217
3,2.0,2.0,593.598993361392,-37.85256,145.00143
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,2.0,2.0,313.0,-37.85385,145.06473
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.0,1.0,338.0,-37.75558,144.9875
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,2.0,549.0,-37.64992,145.04256999999998
4,2.0,1.0,424.0,-37.70693,145.1477
3,2.0,2.0,270.0,-37.7864,145.0631
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
5,5.0,2.0,544.0,-37.63408,145.07783999999998
1,1.0,1.0,593.598993361392,-37.70856,145.01793999999998
1,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,743.0,-37.941759999999995,145.00931
3,1.0,2.0,733.0,-37.9219,145.0518
1,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,653.0,-37.8571,145.0782
3,1.0,2.0,620.0,-37.8269,145.1268
5,3.0,1.0,1850.0,-37.7465,145.0612
4,2.0,2.0,593.598993361392,-37.5964,145.12768
3,2.0,2.0,9838.0,-37.93464,144.99601
2,1.0,3.0,294.0,-37.89542,145.02057
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,0.0,600.0,-37.92949,145.10866000000001
4,3.0,2.0,348.0,-37.8748,144.9778
3,2.0,2.0,720.0,-37.94229,145.01306
4,2.0,2.0,362.0,-37.85398,144.96725
4,2.0,2.0,236.0,-37.76549,144.96366
3,1.0,0.0,705.0,-38.1568,145.12724
4,2.0,2.0,228.0,-37.7046,144.91041
4,2.0,2.0,692.0,-37.93712,145.20447
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,1.0,593.598993361392,-37.78545,144.97863999999998
3,1.0,2.0,550.0,-37.72139,144.98698000000002
3,2.0,2.0,427.0,-37.80435,145.23259
3,2.0,1.0,335.0,-37.7862,144.8798
3,2.0,2.0,822.0,-37.8787,145.0807
1,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,1.0,697.0,-37.87256,144.8078
3,1.0,1.0,216.0,-37.8193,144.9993
3,2.0,1.0,593.598993361392,-37.936679999999996,145.03372
2,1.0,3.0,650.0,-37.7422,144.9856
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,3.0,2.0,593.598993361392,-38.02097,145.10308
2,1.0,1.0,486.0,-37.72619,144.92446999999999
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.741690000000006,144.99241999999998
2,1.0,2.0,593.598993361392,-37.81736,145.02018
3,2.0,1.0,593.598993361392,-37.80134,144.9956
4,2.0,2.0,593.598993361392,-37.596790000000006,144.89435
3,1.0,0.0,216.0,-37.7792,144.9297
3,1.0,2.0,807.0,-37.576809999999995,144.72245
2,1.0,1.7288453442535114,593.598993361392,-37.8186,145.0074
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,3.0,737.0,-37.7088,144.8938
3,1.0,2.0,697.0,-37.69795,144.94285
4,3.0,6.0,610.0,-37.98815,145.27164
6,4.0,7.0,2051.0,-37.8051,145.1016
3,1.0,2.0,373.0,-37.8661,144.8973
4,3.0,2.0,273.0,-37.8742,145.105
6,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.7929,145.0335
3,2.0,1.0,266.0,-37.57286,144.90412
1,1.624798167549097,1.7288453442535114,593.598993361392,-37.8594,144.9808
2,1.0,1.0,1786.0,-37.849909999999994,145.00799999999998
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,1.0,228.0,-37.92415,145.13179
5,3.0,2.0,996.0,-37.9035,144.9959
3,1.0,0.0,281.0,-37.807809999999996,144.88083
4,2.0,2.0,750.0,-37.65268,145.04237
2,2.0,2.0,424.0,-37.8851,144.9986
3,1.0,0.0,646.0,-37.77517,144.79944
4,3.0,2.0,702.0,-37.8459,145.0607
4,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
5,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,3.0,2.0,765.0,-37.80478,145.09278
3,2.0,2.0,320.0,-37.74617,144.91991000000002
3,2.0,2.0,456.0,-37.7061,145.0308
1,1.0,1.0,2048.0,-37.88642,145.05979
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,1.0,593.598993361392,-37.696290000000005,145.14706999999999
4,2.0,2.0,625.0,-37.76843,145.10343999999998
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,2.0,593.598993361392,-37.83344,145.18033
3,1.0,1.0,852.0,-37.67601,145.02955
4,2.0,2.0,457.0,-37.81345,145.04095
3,2.0,3.0,782.0,-37.8621,145.1021
1,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,1.0,593.598993361392,-37.84776,145.14014
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
3,1.0,3.0,593.598993361392,-37.70725,144.94942
3,1.0,1.0,764.0,-37.9143,145.0629
3,1.0,2.0,668.0,-37.746790000000004,145.07033
3,1.0,2.0,622.0,-37.69529,144.96255
1,1.0,1.0,682.0,-37.7734,144.97686000000002
2,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
5,4.0,2.0,440.0,-37.7864,145.11434
5,3.0,2.0,488.0,-37.8733,145.0507
3,1.624798167549097,1.7288453442535114,593.598993361392,-37.810634295599094,145.00185113165475
4,2.0,2.0,574.0,-37.735440000000004,145.0921
3,1.0,4.0,815.0,-37.7151,144.9062
